1_PB PB,1_PB PP,2_PB PB,2_PB PP,3 PB,3 PP,3_PB PB,3_PB PP,4 PB,4 PP,4_PB PB,4_PB PP,5 PB,5 PP,5_PB PB,PB_Only PB,PB_Only PP,pb_winners,pp_winners,state_abbr,states,total_winners,date_format
2837,315,441,57,877,91,32,1,17,0,0,1,0,0,0,5775,647,9979,1112,KY,Kentucky,11091,2012-05-30
2980,647,448,104,910,203,18,12,16,5,1,0,0,0,0,6073,1290,10446,2261,LA,Louisiana,12707,2012-05-30
394,236,57,43,134,104,1,3,2,2,0,0,0,0,0,757,517,1345,905,ME,Maine,2250,2012-05-30
3198,352,518,51,956,124,19,1,18,3,0,0,0,0,0,6290,661,10999,1192,MD,Maryland,12191,2012-05-30
3114,286,470,67,970,104,34,4,16,1,1,0,0,0,0,6091,593,10696,1055,MA,Massachusetts,11751,2012-05-30
4099,439,606,69,1281,130,41,5,13,1,2,0,0,0,0,8029,836,14071,1480,MI,Michigan,15551,2012-05-30
3201,226,498,34,881,62,23,0,25,0,0,0,0,0,0,6109,443,10737,765,MN,Minnesota,11502,2012-05-30
3715,252,543,36,1133,85,28,5,18,1,0,0,0,0,0,7312,491,12749,870,MO,Missouri,13619,2012-05-30
428,160,58,21,116,61,5,1,0,0,0,0,0,0,0,884,358,1491,601,MT,Montana,2092,2012-05-30
1290,174,215,36,406,62,6,1,11,0,0,0,0,0,0,2590,382,4518,655,NE,Nebraska,5173,2012-05-30
1101,153,176,20,338,43,12,1,4,0,0,0,0,0,0,2055,262,3686,479,NH,New Hampshire,4165,2012-05-30
8068,813,1195,119,2373,260,87,7,44,2,0,0,0,0,0,16152,1474,27919,2675,NJ,New Jersey,30594,2012-05-30
1099,223,171,43,336,69,11,1,5,0,0,0,0,0,0,2218,476,3840,812,NM,New Mexico,4652,2012-05-30
17511,873,2667,135,5123,267,146,8,100,5,3,0,0,0,0,34680,1900,60230,3188,NY,New York,63418,2012-05-30
4002,1513,603,254,1216,453,34,13,17,6,1,0,0,0,0,7527,3052,13400,5291,NC,North Carolina,18691,2012-05-30
229,169,38,27,64,55,2,4,0,2,0,0,0,0,0,432,376,765,633,ND,North Dakota,1398,2012-05-30
3739,774,624,136,1125,244,27,6,26,6,2,0,1,0,0,7178,1518,12722,2684,OH,Ohio,15406,2012-05-30
1207,798,196,141,382,227,11,5,3,2,0,0,0,0,0,2475,1559,4274,2732,OK,Oklahoma,7006,2012-05-30
1332,295,228,51,359,77,17,1,5,0,1,0,0,0,0,2617,608,4559,1032,OR,Oregon,5591,2012-05-30
10041,2292,1575,367,3048,646,102,16,56,12,2,0,0,0,0,19807,4672,34631,8005,PA,Pennsylvania,42636,2012-05-30
1021,208,148,31,277,62,8,3,8,2,0,0,0,0,0,2028,368,3490,674,RI,Rhode Island,4164,2012-05-30
1882,1165,289,200,549,354,18,16,12,7,1,0,0,0,0,3545,2268,6296,4010,SC,South Carolina,10306,2012-05-30
537,119,83,20,172,33,2,1,4,0,0,0,0,0,0,1112,228,1910,401,SD,South Dakota,2311,2012-05-30
2624,999,413,144,832,310,13,8,21,4,0,1,0,0,0,5178,1784,9081,3250,TN,Tennessee,12331,2012-05-30
6484,1781,984,281,1926,627,63,15,50,10,3,0,0,0,0,12874,3756,22384,6470,TX,Texas,28854,2012-05-30
219,105,28,12,53,36,1,1,5,1,0,0,0,0,0,404,177,710,332,VT,Vermont,1042,2012-05-30
30,38,7,4,6,21,0,1,0,0,0,0,0,0,0,58,112,101,176,VI,Virgin Islands,277,2012-05-30
3169,467,505,75,1066,168,24,7,24,2,2,0,0,0,0,6231,956,11021,1675,VA,Virginia,12696,2012-05-30
1968,166,321,29,587,45,17,0,9,3,0,0,0,0,0,3871,294,6773,537,WA,Washington,7310,2012-05-30
1245,168,210,39,381,41,10,3,7,0,0,0,0,0,0,2568,300,4421,551,WV,West Virginia,4972,2012-05-30
2895,423,462,72,892,120,22,4,14,2,0,0,0,0,0,5737,888,10022,1509,WI,Wisconsin,11531,2012-05-30
3982,415,605,60,1081,106,40,3,19,2,0,0,0,0,0,8173,866,13900,1452,AZ,Arizona,15352,2012-05-26
799,504,131,78,195,129,7,4,2,5,0,0,0,0,0,1602,1019,2736,1739,AR,Arkansas,4475,2012-05-26
1874,1226,262,193,533,363,10,10,12,1,0,0,0,0,0,3808,2416,6499,4209,CO,Colorado,10708,2012-05-26
2169,710,350,99,610,215,19,4,8,5,0,0,0,0,0,4597,1561,7753,2594,CT,Connecticut,10347,2012-05-26
981,135,149,11,284,31,14,3,2,1,0,0,0,0,0,2057,237,3487,418,DE,Delaware,3905,2012-05-26
617,89,84,11,133,28,5,2,2,1,0,0,0,0,0,1129,184,1970,315,DC,Dist. of Columbia,2285,2012-05-26
18229,4038,2658,599,5113,1140,151,35,77,29,3,0,0,0,0,37551,8169,63782,14010,FL,Florida,77792,2012-05-26
5043,467,774,75,1405,115,49,7,20,2,2,0,0,0,0,10278,963,17571,1629,GA,Georgia,19200,2012-05-26
1209,237,196,35,368,55,9,2,6,1,0,0,0,0,0,2596,494,4384,824,ID,Idaho,5208,2012-05-26
6029,785,984,120,1721,209,36,8,28,5,1,0,0,0,0,12439,1586,21238,2713,IL,Illinois,23951,2012-05-26
3435,836,508,131,933,225,29,9,13,5,1,0,0,0,0,7230,1679,12149,2885,IN,Indiana,15034,2012-05-26
1729,533,280,65,470,145,20,5,13,4,0,0,0,0,0,3597,1006,6109,1758,IA,Iowa,7867,2012-05-26
1442,150,224,18,415,38,10,2,4,0,0,1,0,0,0,3122,327,5217,536,KS,Kansas,5753,2012-05-26
3251,374,491,49,864,90,29,0,17,2,0,1,0,0,0,6609,715,11261,1231,KY,Kentucky,12492,2012-05-26
3277,751,517,98,878,176,28,9,18,2,1,0,0,0,0,6687,1428,11406,2464,LA,Louisiana,13870,2012-05-26
438,312,65,37,139,80,4,2,4,2,0,0,0,0,0,947,582,1597,1015,ME,Maine,2612,2012-05-26
3377,367,533,49,991,81,30,2,8,2,1,0,1,0,0,6995,699,11936,1200,MD,Maryland,13136,2012-05-26
2987,287,492,41,808,75,29,1,17,0,0,0,0,0,0,6210,615,10543,1019,MA,Massachusetts,11562,2012-05-26
4077,437,599,68,1210,120,35,3,22,1,1,0,0,0,0,8469,935,14413,1564,MI,Michigan,15977,2012-05-26
3326,246,459,46,969,66,22,1,16,1,0,0,0,0,0,6556,473,11348,833,MN,Minnesota,12181,2012-05-26
3842,286,623,44,1141,82,38,3,16,4,1,0,0,0,0,7989,575,13650,994,MO,Missouri,14644,2012-05-26
474,179,86,32,120,46,1,2,1,2,0,0,0,0,0,944,381,1626,642,MT,Montana,2268,2012-05-26
1347,206,213,40,390,42,10,2,5,1,0,1,0,0,0,2862,407,4827,699,NE,Nebraska,5526,2012-05-26
1105,133,179,29,317,42,8,0,9,1,0,0,0,0,0,2420,306,4038,511,NH,New Hampshire,4549,2012-05-26
7489,793,1205,112,2134,175,59,7,49,1,0,0,0,0,0,15139,1512,26075,2600,NJ,New Jersey,28675,2012-05-26
1189,275,153,39,334,53,8,2,5,0,0,0,0,0,0,2459,492,4148,861,NM,New Mexico,5009,2012-05-26
15986,876,2528,125,4477,227,129,5,69,2,4,0,1,0,0,32737,1753,55931,2988,NY,New York,58919,2012-05-26
3997,1642,579,231,1120,423,45,9,16,9,1,0,0,0,0,8622,3378,14380,5692,NC,North Carolina,20072,2012-05-26
250,194,30,30,51,55,2,2,0,1,1,0,0,0,0,478,363,812,645,ND,North Dakota,1457,2012-05-26
3659,730,560,117,1107,254,38,5,28,5,0,0,0,0,0,7531,1715,12923,2826,OH,Ohio,15749,2012-05-26
1247,845,167,130,369,195,7,10,6,6,0,0,0,0,0,2597,1685,4393,2871,OK,Oklahoma,7264,2012-05-26
1295,324,229,47,381,73,16,1,11,2,0,0,0,0,0,2773,669,4705,1116,OR,Oregon,5821,2012-05-26
9894,2437,1494,325,2888,587,81,28,54,11,0,0,1,0,0,20165,4579,34577,7967,PA,Pennsylvania,42544,2012-05-26
1119,206,185,30,337,54,10,3,6,1,0,0,0,0,0,2358,457,4015,751,RI,Rhode Island,4766,2012-05-26
2029,1321,306,200,578,331,13,11,10,6,0,0,0,0,0,4168,2762,7104,4631,SC,South Carolina,11735,2012-05-26
570,103,85,12,174,30,3,0,4,0,0,0,0,0,0,1150,217,1986,362,SD,South Dakota,2348,2012-05-26
2798,998,404,175,757,256,23,12,13,6,0,1,1,0,0,6035,2148,10031,3596,TN,Tennessee,13627,2012-05-26
6511,2044,1030,324,1919,555,45,7,34,8,1,0,1,0,0,13647,3972,23188,6910,TX,Texas,30098,2012-05-26
196,134,30,14,60,32,4,0,2,2,0,0,0,0,0,492,224,784,406,VT,Vermont,1190,2012-05-26
42,56,2,6,5,11,0,0,0,0,0,0,0,0,0,86,112,135,185,VI,Virgin Islands,320,2012-05-26
3266,492,468,73,926,145,35,1,18,2,1,0,0,0,0,6840,1011,11554,1724,VA,Virginia,13278,2012-05-26
1871,149,301,17,556,46,14,1,10,1,0,0,0,0,0,3902,339,6654,553,WA,Washington,7207,2012-05-26
1352,163,210,18,367,37,10,1,4,3,0,0,0,0,0,2782,326,4725,548,WV,West Virginia,5273,2012-05-26
3152,473,464,64,812,137,32,6,16,1,0,0,0,0,0,6455,981,10931,1662,WI,Wisconsin,12593,2012-05-26
3473,318,557,66,1051,116,33,3,17,1,0,0,0,0,0,6555,645,11686,1149,AZ,Arizona,12835,2012-05-23
671,430,111,64,209,139,3,2,5,5,0,1,0,0,0,1298,840,2297,1481,AR,Arkansas,3778,2012-05-23
1583,997,271,172,542,316,11,9,10,5,0,0,0,0,0,3229,1993,5646,3492,CO,Colorado,9138,2012-05-23
2008,596,322,112,697,207,16,10,14,1,0,0,0,0,0,3861,1224,6918,2150,CT,Connecticut,9068,2012-05-23
799,98,126,14,273,28,8,1,1,1,0,0,0,0,0,1750,204,2957,346,DE,Delaware,3303,2012-05-23
512,66,91,7,162,27,6,3,0,0,1,0,0,0,0,1031,147,1803,250,DC,Dist. of Columbia,2053,2012-05-23
14830,3357,2450,495,5018,1218,133,30,94,22,3,1,0,0,0,28951,6522,51479,11645,FL,Florida,63124,2012-05-23
3878,350,593,63,1204,105,34,4,16,3,0,0,0,0,0,7603,760,13328,1285,GA,Georgia,14613,2012-05-23
990,191,167,24,305,64,7,4,5,1,0,0,0,0,0,1984,393,3458,677,ID,Idaho,4135,2012-05-23
5123,683,821,88,1609,237,47,5,38,3,0,0,0,0,0,10146,1305,17784,2321,IL,Illinois,20105,2012-05-23
2723,585,413,103,867,208,24,8,15,3,0,0,0,0,0,5456,1189,9498,2096,IN,Indiana,11594,2012-05-23
1577,396,218,63,462,134,15,4,9,1,0,0,0,0,0,2972,831,5253,1429,IA,Iowa,6682,2012-05-23
1233,119,182,20,409,44,20,2,4,1,1,0,0,0,0,2525,240,4374,426,KS,Kansas,4800,2012-05-23
2741,292,414,45,843,94,22,2,8,2,1,0,0,0,0,5444,576,9473,1011,KY,Kentucky,10484,2012-05-23
2728,630,397,105,877,197,19,9,18,5,0,0,0,0,0,5272,1238,9311,2184,LA,Louisiana,11495,2012-05-23
353,226,63,40,128,75,4,1,0,0,0,0,0,0,0,723,489,1271,831,ME,Maine,2102,2012-05-23
2979,314,477,40,970,91,19,7,20,0,0,0,0,0,0,5883,614,10348,1066,MD,Maryland,11414,2012-05-23
2717,277,459,43,931,104,20,3,10,1,0,0,0,0,0,5420,586,9557,1014,MA,Massachusetts,10571,2012-05-23
3571,374,513,69,1179,144,31,2,21,3,0,0,1,0,0,6830,782,12146,1374,MI,Michigan,13520,2012-05-23
2734,184,419,37,879,72,18,3,16,2,2,0,0,0,0,5425,386,9493,684,MN,Minnesota,10177,2012-05-23
3346,219,502,33,984,74,20,1,22,0,0,0,0,0,0,6617,448,11491,775,MO,Missouri,12266,2012-05-23
382,166,60,27,120,50,4,2,3,1,0,0,0,0,0,793,285,1362,531,MT,Montana,1893,2012-05-23
1266,150,181,31,417,52,11,5,8,2,0,0,0,0,0,2386,325,4269,565,NE,Nebraska,4834,2012-05-23
1020,129,156,30,350,38,11,1,4,1,0,0,0,0,0,1905,261,3446,460,NH,New Hampshire,3906,2012-05-23
7076,709,1096,88,2115,203,58,5,37,3,0,0,0,0,0,13280,1277,23662,2285,NJ,New Jersey,25947,2012-05-23
1045,194,167,41,304,57,13,1,6,0,0,0,0,0,0,2066,388,3601,681,NM,New Mexico,4282,2012-05-23
13950,720,2128,97,4412,239,116,7,64,5,1,0,0,0,0,27523,1486,48194,2554,NY,New York,50748,2012-05-23
3428,1245,547,211,1091,443,26,12,15,5,1,0,1,0,0,6701,2584,11810,4500,NC,North Carolina,16310,2012-05-23
211,149,31,31,61,57,2,2,0,1,0,0,0,0,0,456,318,761,558,ND,North Dakota,1319,2012-05-23
3345,740,533,97,1060,230,29,6,15,4,0,0,0,0,0,6531,1446,11513,2523,OH,Ohio,14036,2012-05-23
1047,655,170,89,303,196,10,5,9,4,0,0,0,0,0,2084,1293,3623,2242,OK,Oklahoma,5865,2012-05-23
1138,276,198,53,362,95,14,2,6,1,3,0,0,0,0,2357,498,4078,925,OR,Oregon,5003,2012-05-23
8549,2015,1339,305,2667,618,81,13,49,9,0,0,1,0,0,16909,3796,29595,6756,PA,Pennsylvania,36351,2012-05-23
867,154,138,22,297,52,10,1,4,4,1,0,0,0,0,1715,345,3032,578,RI,Rhode Island,3610,2012-05-23
1695,1062,263,148,556,347,19,7,4,5,1,0,0,0,0,3250,2158,5788,3727,SC,South Carolina,9515,2012-05-23
501,101,80,19,164,28,3,0,3,1,0,0,0,0,0,981,192,1732,341,SD,South Dakota,2073,2012-05-23
2339,793,374,134,734,265,28,10,8,1,0,0,0,0,0,4840,1570,8323,2773,TN,Tennessee,11096,2012-05-23
5697,1741,940,269,1748,563,51,18,37,12,1,0,0,0,0,11218,3449,19692,6052,TX,Texas,25744,2012-05-23
182,99,32,11,56,34,1,1,1,2,0,0,0,0,0,350,205,622,352,VT,Vermont,974,2012-05-23
28,31,3,2,8,19,0,0,0,0,0,0,0,0,0,49,88,88,140,VI,Virgin Islands,228,2012-05-23
2871,452,475,72,916,147,24,3,19,1,0,0,0,0,0,5719,952,10024,1627,VA,Virginia,11651,2012-05-23
1608,157,251,9,521,46,13,2,6,0,1,0,0,0,0,3165,289,5565,503,WA,Washington,6068,2012-05-23
1224,141,170,26,373,56,8,1,8,0,0,0,0,0,0,2397,257,4180,481,WV,West Virginia,4661,2012-05-23
2682,390,443,54,845,118,25,4,19,1,1,0,0,0,0,5181,752,9196,1319,WI,Wisconsin,10515,2012-05-23
3722,420,547,57,1046,107,47,1,21,2,1,0,0,0,0,7428,742,12812,1329,AZ,Arizona,14141,2012-05-19
740,463,113,80,224,149,5,8,4,3,0,0,0,0,0,1530,944,2616,1647,AR,Arkansas,4263,2012-05-19
1780,1091,266,177,515,331,12,13,7,9,0,0,0,0,0,3658,2415,6238,4036,CO,Colorado,10274,2012-05-19
2127,748,327,98,569,201,12,3,14,2,0,0,0,0,0,4441,1499,7490,2551,CT,Connecticut,10041,2012-05-19
909,116,136,13,279,40,5,1,6,0,0,0,0,0,0,1974,229,3309,399,DE,Delaware,3708,2012-05-19
485,89,78,17,168,18,6,0,2,0,0,0,0,0,0,1140,161,1879,285,DC,Dist. of Columbia,2164,2012-05-19
16386,3747,2476,541,5055,1157,148,27,96,11,3,0,0,0,0,34039,7659,58203,13142,FL,Florida,71345,2012-05-19
4228,442,675,65,1329,123,32,2,17,5,0,0,0,0,0,8716,803,14997,1440,GA,Georgia,16437,2012-05-19
1070,189,158,32,324,56,16,2,5,1,0,0,0,0,0,2149,369,3722,649,ID,Idaho,4371,2012-05-19
5344,705,822,109,1619,209,57,3,21,6,1,0,0,0,0,10885,1489,18749,2521,IL,Illinois,21270,2012-05-19
3480,790,552,128,1032,223,23,7,20,2,0,0,0,0,0,7094,1612,12201,2762,IN,Indiana,14963,2012-05-19
1802,502,258,60,522,150,9,3,7,4,1,0,0,0,0,3508,985,6107,1704,IA,Iowa,7811,2012-05-19
1432,133,215,22,424,45,18,0,4,1,1,0,0,0,0,2953,292,5047,493,KS,Kansas,5540,2012-05-19
3128,366,454,68,931,93,31,5,21,1,0,0,0,0,0,6347,715,10912,1248,KY,Kentucky,12160,2012-05-19
3134,750,453,106,959,212,26,1,23,1,0,0,0,0,0,6494,1468,11089,2538,LA,Louisiana,13627,2012-05-19
505,329,53,39,119,70,3,2,0,0,0,0,0,0,0,938,669,1618,1109,ME,Maine,2727,2012-05-19
3179,353,476,54,994,83,31,3,18,0,0,0,0,0,0,6334,676,11032,1169,MD,Maryland,12201,2012-05-19
2945,304,419,50,789,64,20,2,19,2,1,0,0,0,0,6119,679,10312,1101,MA,Massachusetts,11413,2012-05-19
3973,405,604,58,1155,126,36,3,24,1,0,0,0,0,0,7893,936,13685,1529,MI,Michigan,15214,2012-05-19
2973,240,452,32,933,62,21,0,15,1,1,0,0,0,0,6137,428,10532,763,MN,Minnesota,11295,2012-05-19
3653,277,541,57,1125,95,31,0,17,0,1,0,0,0,0,7822,581,13190,1010,MO,Missouri,14200,2012-05-19
402,182,64,25,110,52,5,1,2,2,0,0,0,0,0,863,304,1446,566,MT,Montana,2012,2012-05-19
1225,195,187,26,367,53,5,2,6,0,0,0,0,0,0,2664,373,4454,649,NE,Nebraska,5103,2012-05-19
1190,172,191,27,293,48,9,0,2,2,1,0,0,0,0,2459,326,4145,575,NH,New Hampshire,4720,2012-05-19
6717,743,1028,93,1897,210,65,7,27,4,2,0,0,0,0,13625,1561,23361,2618,NJ,New Jersey,25979,2012-05-19
1110,225,151,33,331,65,11,3,5,1,0,0,0,0,0,2277,412,3885,739,NM,New Mexico,4624,2012-05-19
13459,752,2042,102,4013,226,113,2,90,10,0,0,0,0,0,27441,1598,47158,2690,NY,New York,49848,2012-05-19
3912,1496,563,218,1177,466,27,7,25,4,0,0,0,0,0,7973,3040,13677,5231,NC,North Carolina,18908,2012-05-19
206,154,40,27,63,56,2,2,1,1,0,1,0,0,0,439,345,751,586,ND,North Dakota,1337,2012-05-19
3547,780,546,126,1021,217,25,3,22,5,0,0,0,0,0,7288,1658,12449,2789,OH,Ohio,15238,2012-05-19
1203,772,172,115,358,231,8,9,11,4,0,1,0,0,0,2335,1552,4087,2684,OK,Oklahoma,6771,2012-05-19
1198,273,202,35,370,97,9,4,7,0,0,0,0,0,0,2447,577,4233,986,OR,Oregon,5219,2012-05-19
8718,2163,1294,292,2679,591,63,11,53,10,1,0,0,0,0,17600,4328,30408,7395,PA,Pennsylvania,37803,2012-05-19
1086,228,170,28,307,52,9,3,4,0,0,0,0,0,0,2139,441,3715,752,RI,Rhode Island,4467,2012-05-19
1888,1360,282,215,615,400,10,15,10,10,2,0,0,0,0,3936,2603,6743,4603,SC,South Carolina,11346,2012-05-19
548,118,92,18,155,27,3,2,3,0,0,0,0,0,0,1091,230,1892,395,SD,South Dakota,2287,2012-05-19
2736,959,380,128,825,276,19,3,22,3,0,1,0,0,0,5549,2035,9531,3405,TN,Tennessee,12936,2012-05-19
5874,1828,856,274,1725,598,43,9,34,7,4,0,0,1,0,11808,3881,20344,6598,TX,Texas,26942,2012-05-19
273,138,29,15,58,29,2,0,0,2,0,0,0,0,0,515,256,877,440,VT,Vermont,1317,2012-05-19
35,63,4,13,9,17,2,1,2,0,0,0,0,0,0,86,113,138,207,VI,Virgin Islands,345,2012-05-19
3131,535,454,70,891,140,29,5,11,2,0,0,0,0,0,6558,1072,11074,1824,VA,Virginia,12898,2012-05-19
1636,160,228,17,467,50,11,2,10,0,0,0,0,0,0,3262,267,5614,496,WA,Washington,6110,2012-05-19
1355,160,167,22,377,52,9,0,6,0,0,0,0,0,0,2671,328,4585,562,WV,West Virginia,5147,2012-05-19
2897,421,441,67,841,123,19,2,9,2,0,0,0,0,0,5946,913,10153,1528,WI,Wisconsin,11681,2012-05-19
3139,334,526,57,1449,190,34,0,27,2,0,0,0,0,0,5755,611,10930,1194,AZ,Arizona,12124,2012-05-16
586,397,124,82,250,181,6,3,3,4,0,0,0,0,0,1143,722,2112,1389,AR,Arkansas,3501,2012-05-16
1453,950,281,169,559,409,10,13,11,12,1,0,0,1,0,2751,1865,5066,3419,CO,Colorado,8485,2012-05-16
1675,667,285,109,820,306,25,8,12,11,0,0,0,0,0,3090,1158,5907,2259,CT,Connecticut,8166,2012-05-16
747,93,117,16,289,40,6,0,4,1,1,0,0,0,0,1299,189,2463,339,DE,Delaware,2802,2012-05-16
514,79,85,12,214,38,8,1,7,0,0,0,0,0,0,913,165,1741,295,DC,Dist. of Columbia,2036,2012-05-16
12980,3174,2244,530,6113,1615,155,50,121,43,3,1,0,0,0,25053,6257,46669,11670,FL,Florida,58339,2012-05-16
3219,353,551,62,1503,192,38,4,35,5,5,0,0,0,0,6327,636,11678,1252,GA,Georgia,12930,2012-05-16
1014,198,183,42,397,121,8,2,17,0,0,0,0,0,0,1776,328,3395,691,ID,Idaho,4086,2012-05-16
4036,652,677,103,1666,291,40,10,45,8,1,0,0,0,0,7828,1183,14293,2247,IL,Illinois,16540,2012-05-16
2491,640,416,104,1175,344,30,4,30,11,1,1,0,0,0,4823,1158,8966,2262,IN,Indiana,11228,2012-05-16
1431,420,232,66,618,194,20,5,8,3,1,0,0,0,0,2768,842,5078,1530,IA,Iowa,6608,2012-05-16
1176,132,201,24,515,63,12,0,15,0,0,0,0,0,0,2183,258,4102,477,KS,Kansas,4579,2012-05-16
2395,310,431,60,1144,137,19,3,19,5,0,0,0,0,0,4427,566,8435,1081,KY,Kentucky,9516,2012-05-16
2502,614,455,95,1110,284,21,5,27,7,0,0,0,0,0,4814,1130,8929,2135,LA,Louisiana,11064,2012-05-16
422,301,72,45,169,129,5,4,8,3,0,0,0,0,0,746,473,1422,955,ME,Maine,2377,2012-05-16
2579,313,452,62,1078,143,24,0,33,3,0,0,0,0,0,4891,571,9057,1092,MD,Maryland,10149,2012-05-16
2309,297,455,55,1107,177,30,3,34,5,0,0,0,0,0,4466,515,8401,1052,MA,Massachusetts,9453,2012-05-16
