date,pb_winners,pp_winners,states,total_winners
3/24/2012,6598,2597,Connecticut,9195
3/24/2012,2566,397,Delaware,2963
3/24/2012,1803,319,Dist. of Columbia,2122
3/24/2012,51238,13487,Florida,64725
3/24/2012,14661,1587,Georgia,16248
3/24/2012,3707,730,Idaho,4437
3/24/2012,14661,2302,Illinois,16963
3/24/2012,10470,2873,Indiana,13343
3/24/2012,5546,1771,Iowa,7317
3/24/2012,4556,460,Kansas,5016
3/24/2012,9724,1157,Kentucky,10881
3/24/2012,10552,2617,Louisiana,13169
3/24/2012,1401,1141,Maine,2542
3/24/2012,9879,1109,Maryland,10988
3/24/2012,8608,1148,Massachusetts,9756
3/24/2012,11541,1632,Michigan,13173
3/24/2012,9177,771,Minnesota,9948
3/24/2012,11901,1018,Missouri,12919
3/24/2012,1503,633,Montana,2136
3/24/2012,4471,675,Nebraska,5146
3/24/2012,3792,586,New Hampshire,4378
3/24/2012,17991,2326,New Jersey,20317
3/24/2012,3415,841,New Mexico,4256
3/24/2012,31730,2562,New York,34292
3/24/2012,12941,5773,North Carolina,18714
3/24/2012,708,688,North Dakota,1396
3/24/2012,9107,2693,Ohio,11800
3/24/2012,3440,2489,Oklahoma,5929
3/24/2012,3266,952,Oregon,4218
3/24/2012,22695,7663,Pennsylvania,30358
3/24/2012,4093,828,Rhode Island,4921
3/24/2012,6663,5039,South Carolina,11702
3/24/2012,1615,377,South Dakota,1992
3/24/2012,9702,3714,Tennessee,13416
3/24/2012,15662,5914,Texas,21576
3/24/2012,693,422,Vermont,1115
3/24/2012,121,276,Virgin Islands,397
3/24/2012,9258,1712,Virginia,10970
3/24/2012,4617,556,Washington,5173
3/24/2012,4572,610,West Virginia,5182
3/24/2012,8889,1455,Wisconsin,10344
3/21/2012,12178,1281,Arizona,13459
3/21/2012,2202,1568,Arkansas,3770
3/21/2012,4928,3639,Colorado,8567
3/21/2012,6097,2277,Connecticut,8374
3/21/2012,2477,365,Delaware,2842
3/21/2012,1669,317,Dist. of Columbia,1986
3/21/2012,48296,12075,Florida,60371
3/21/2012,13414,1491,Georgia,14905
3/21/2012,3568,656,Idaho,4224
3/21/2012,14076,2138,Illinois,16214
3/21/2012,8941,2350,Indiana,11291
3/21/2012,5225,1699,Iowa,6924
3/21/2012,4040,475,Kansas,4515
3/21/2012,8063,981,Kentucky,9044
3/21/2012,9085,2211,Louisiana,11296
3/21/2012,1207,1039,Maine,2246
3/21/2012,9014,1015,Maryland,10029
3/21/2012,7805,1004,Massachusetts,8809
3/21/2012,10745,1358,Michigan,12103
3/21/2012,8859,701,Minnesota,9560
3/21/2012,10769,914,Missouri,11683
3/21/2012,1469,622,Montana,2091
3/21/2012,4249,599,Nebraska,4848
3/21/2012,3347,494,New Hampshire,3841
3/21/2012,18280,2266,New Jersey,20546
3/21/2012,3163,698,New Mexico,3861
3/21/2012,31717,2362,New York,34079
3/21/2012,11731,4999,North Carolina,16730
3/21/2012,687,653,North Dakota,1340
3/21/2012,8235,2437,Ohio,10672
3/21/2012,3066,2234,Oklahoma,5300
3/21/2012,3331,836,Oregon,4167
3/21/2012,21258,7182,Pennsylvania,28440
3/21/2012,3704,677,Rhode Island,4381
3/21/2012,5712,4259,South Carolina,9971
3/21/2012,1670,393,South Dakota,2063
3/21/2012,8195,3120,Tennessee,11315
3/21/2012,14330,5276,Texas,19606
3/21/2012,633,391,Vermont,1024
3/21/2012,111,201,Virgin Islands,312
3/21/2012,8791,1604,Virginia,10395
3/21/2012,4615,452,Washington,5067
3/21/2012,4013,526,West Virginia,4539
3/21/2012,8482,1410,Wisconsin,9892
3/17/2012,13390,1397,Arizona,14787
3/17/2012,2305,1670,Arkansas,3975
3/17/2012,5408,4054,Colorado,9462
3/17/2012,6977,2594,Connecticut,9571
3/17/2012,2580,366,Delaware,2946
3/17/2012,1635,313,Dist. of Columbia,1948
3/17/2012,51182,12826,Florida,64008
3/17/2012,14493,1390,Georgia,15883
3/17/2012,3721,640,Idaho,4361
3/17/2012,14531,2076,Illinois,16607
3/17/2012,11196,2913,Indiana,14109
3/17/2012,5558,1705,Iowa,7263
3/17/2012,4716,465,Kansas,5181
3/17/2012,9489,1123,Kentucky,10612
3/17/2012,10667,2481,Louisiana,13148
3/17/2012,1670,1241,Maine,2911
3/17/2012,9973,1154,Maryland,11127
3/17/2012,8793,1094,Massachusetts,9887
3/17/2012,11388,1429,Michigan,12817
3/17/2012,9415,686,Minnesota,10101
3/17/2012,11948,892,Missouri,12840
3/17/2012,1434,582,Montana,2016
3/17/2012,4333,629,Nebraska,4962
3/17/2012,4156,579,New Hampshire,4735
3/17/2012,18974,2458,New Jersey,21432
3/17/2012,3293,684,New Mexico,3977
3/17/2012,32769,2340,New York,35109
3/17/2012,12352,5067,North Carolina,17419
3/17/2012,735,710,North Dakota,1445
3/17/2012,9569,2827,Ohio,12396
3/17/2012,3589,2497,Oklahoma,6086
3/17/2012,3602,916,Oregon,4518
3/17/2012,22633,7504,Pennsylvania,30137
3/17/2012,4303,827,Rhode Island,5130
3/17/2012,6255,4565,South Carolina,10820
3/17/2012,1661,391,South Dakota,2052
3/17/2012,9241,3461,Tennessee,12702
3/17/2012,16407,6088,Texas,22495
3/17/2012,743,482,Vermont,1225
3/17/2012,142,230,Virgin Islands,372
3/17/2012,9165,1734,Virginia,10899
3/17/2012,4568,524,Washington,5092
3/17/2012,4566,578,West Virginia,5144
3/17/2012,9379,1422,Wisconsin,10801
3/14/2012,12263,1306,Arizona,13569
3/14/2012,2147,1576,Arkansas,3723
3/14/2012,4681,3555,Colorado,8236
3/14/2012,5940,2224,Connecticut,8164
3/14/2012,2353,325,Delaware,2678
3/14/2012,1557,288,Dist. of Columbia,1845
3/14/2012,45413,11641,Florida,57054
3/14/2012,12162,1361,Georgia,13523
3/14/2012,3596,640,Idaho,4236
3/14/2012,13136,2047,Illinois,15183
3/14/2012,8635,2389,Indiana,11024
3/14/2012,4987,1546,Iowa,6533
3/14/2012,4159,422,Kansas,4581
3/14/2012,8419,1008,Kentucky,9427
3/14/2012,9125,2216,Louisiana,11341
3/14/2012,1290,1038,Maine,2328
3/14/2012,8557,1104,Maryland,9661
3/14/2012,7422,960,Massachusetts,8382
3/14/2012,9989,1362,Michigan,11351
3/14/2012,8568,675,Minnesota,9243
3/14/2012,10652,844,Missouri,11496
3/14/2012,1353,579,Montana,1932
3/14/2012,4105,595,Nebraska,4700
3/14/2012,3288,482,New Hampshire,3770
3/14/2012,17735,2315,New Jersey,20050
3/14/2012,3012,644,New Mexico,3656
3/14/2012,30921,2327,New York,33248
3/14/2012,11150,5015,North Carolina,16165
3/14/2012,716,567,North Dakota,1283
3/14/2012,8361,2539,Ohio,10900
3/14/2012,3063,2278,Oklahoma,5341
3/14/2012,3131,809,Oregon,3940
3/14/2012,19786,7245,Pennsylvania,27031
3/14/2012,3759,788,Rhode Island,4547
3/14/2012,5498,4032,South Carolina,9530
3/14/2012,1578,370,South Dakota,1948
3/14/2012,8171,3314,Tennessee,11485
3/14/2012,14022,5386,Texas,19408
3/14/2012,628,352,Vermont,980
3/14/2012,108,205,Virgin Islands,313
3/14/2012,7809,1505,Virginia,9314
3/14/2012,4261,490,Washington,4751
3/14/2012,4077,506,West Virginia,4583
3/14/2012,8410,1468,Wisconsin,9878
3/10/2012,15209,1631,Arizona,16840
3/10/2012,2858,2133,Arkansas,4991
3/10/2012,5504,4440,Colorado,9944
3/10/2012,7814,2939,Connecticut,10753
3/10/2012,3012,467,Delaware,3479
3/10/2012,1963,368,Dist. of Columbia,2331
3/10/2012,58251,14904,Florida,73155
3/10/2012,15743,1704,Georgia,17447
3/10/2012,4183,838,Idaho,5021
3/10/2012,16300,2450,Illinois,18750
3/10/2012,12061,3204,Indiana,15265
3/10/2012,6420,2001,Iowa,8421
3/10/2012,5343,580,Kansas,5923
3/10/2012,10646,1204,Kentucky,11850
3/10/2012,11941,2858,Louisiana,14799
3/10/2012,1877,1592,Maine,3469
3/10/2012,10766,1260,Maryland,12026
3/10/2012,9824,1419,Massachusetts,11243
3/10/2012,12428,1656,Michigan,14084
3/10/2012,10157,826,Minnesota,10983
3/10/2012,13311,1204,Missouri,14515
3/10/2012,1696,739,Montana,2435
3/10/2012,5192,741,Nebraska,5933
3/10/2012,4658,706,New Hampshire,5364
3/10/2012,19882,2601,New Jersey,22483
3/10/2012,3996,805,New Mexico,4801
3/10/2012,36759,2827,New York,39586
3/10/2012,15791,6940,North Carolina,22731
3/10/2012,716,663,North Dakota,1379
3/10/2012,10042,3116,Ohio,13158
3/10/2012,3982,3003,Oklahoma,6985
3/10/2012,3639,1019,Oregon,4658
3/10/2012,26120,9461,Pennsylvania,35581
3/10/2012,5453,1063,Rhode Island,6516
3/10/2012,7750,5930,South Carolina,13680
3/10/2012,1847,386,South Dakota,2233
3/10/2012,10750,4336,Tennessee,15086
3/10/2012,17834,6562,Texas,24396
3/10/2012,850,532,Vermont,1382
3/10/2012,135,326,Virgin Islands,461
3/10/2012,9598,1978,Virginia,11576
3/10/2012,4729,519,Washington,5248
3/10/2012,5074,645,West Virginia,5719
3/10/2012,10149,1684,Wisconsin,11833
3/7/2012,12811,1461,Arizona,14272
3/7/2012,2505,1819,Arkansas,4324
3/7/2012,5123,3913,Colorado,9036
3/7/2012,6565,2493,Connecticut,9058
3/7/2012,2719,377,Delaware,3096
3/7/2012,1869,292,Dist. of Columbia,2161
3/7/2012,54530,13719,Florida,68249
3/7/2012,13700,1514,Georgia,15214
3/7/2012,4107,756,Idaho,4863
3/7/2012,15477,2191,Illinois,17668
3/7/2012,10087,2580,Indiana,12667
3/7/2012,5847,1745,Iowa,7592
3/7/2012,4748,543,Kansas,5291
3/7/2012,9367,1104,Kentucky,10471
3/7/2012,10939,2560,Louisiana,13499
3/7/2012,1429,1124,Maine,2553
3/7/2012,9581,1157,Maryland,10738
3/7/2012,8544,1058,Massachusetts,9602
3/7/2012,11743,1534,Michigan,13277
3/7/2012,9234,724,Minnesota,9958
3/7/2012,12016,935,Missouri,12951
3/7/2012,1575,627,Montana,2202
3/7/2012,4570,676,Nebraska,5246
3/7/2012,3604,522,New Hampshire,4126
3/7/2012,19200,2391,New Jersey,21591
3/7/2012,3467,713,New Mexico,4180
3/7/2012,34040,2528,New York,36568
3/7/2012,13739,5971,North Carolina,19710
3/7/2012,708,653,North Dakota,1361
3/7/2012,9369,2574,Ohio,11943
3/7/2012,3606,2729,Oklahoma,6335
3/7/2012,3595,950,Oregon,4545
3/7/2012,23171,9013,Pennsylvania,32184
3/7/2012,3481,790,Rhode Island,4271
3/7/2012,6542,4913,South Carolina,11455
3/7/2012,1840,409,South Dakota,2249
3/7/2012,9281,3755,Tennessee,13036
3/7/2012,16693,6196,Texas,22889
3/7/2012,649,420,Vermont,1069
3/7/2012,149,247,Virgin Islands,396
3/7/2012,8770,1638,Virginia,10408
3/7/2012,4919,554,Washington,5473
3/7/2012,4521,666,West Virginia,5187
3/7/2012,9454,1581,Wisconsin,11035
3/3/2012,15140,1635,Arizona,16775
3/3/2012,2907,2109,Arkansas,5016
3/3/2012,5489,4407,Colorado,9896
3/3/2012,8366,3227,Connecticut,11593
3/3/2012,2953,442,Delaware,3395
3/3/2012,2348,373,Dist. of Columbia,2721
3/3/2012,57860,14013,Florida,71873
3/3/2012,16585,1689,Georgia,18274
3/3/2012,4424,817,Idaho,5241
3/3/2012,16897,2509,Illinois,19406
3/3/2012,12594,3097,Indiana,15691
3/3/2012,6299,1908,Iowa,8207
3/3/2012,5255,498,Kansas,5753
3/3/2012,11714,1259,Kentucky,12973
3/3/2012,13113,3054,Louisiana,16167
3/3/2012,1603,1293,Maine,2896
3/3/2012,11301,1292,Maryland,12593
3/3/2012,10273,1372,Massachusetts,11645
3/3/2012,13857,1726,Michigan,15583
3/3/2012,10695,802,Minnesota,11497
3/3/2012,14020,1132,Missouri,15152
3/3/2012,1699,652,Montana,2351
3/3/2012,5366,744,Nebraska,6110
3/3/2012,4294,603,New Hampshire,4897
3/3/2012,22373,2915,New Jersey,25288
3/3/2012,3925,771,New Mexico,4696
3/3/2012,40928,2923,New York,43851
3/3/2012,15271,6206,North Carolina,21477
3/3/2012,785,603,North Dakota,1388
3/3/2012,11953,3470,Ohio,15423
3/3/2012,4015,2887,Oklahoma,6902
3/3/2012,3940,1119,Oregon,5059
3/3/2012,26268,9890,Pennsylvania,36158
3/3/2012,4597,938,Rhode Island,5535
3/3/2012,7519,5604,South Carolina,13123
3/3/2012,1859,443,South Dakota,2302
3/3/2012,10496,4109,Tennessee,14605
3/3/2012,20362,7586,Texas,27948
3/3/2012,834,460,Vermont,1294
3/3/2012,144,245,Virgin Islands,389
3/3/2012,10249,2021,Virginia,12270
3/3/2012,5107,573,Washington,5680
3/3/2012,5539,646,West Virginia,6185
3/3/2012,10335,1726,Wisconsin,12061
2/29/2012,13408,1526,Arizona,14934
2/29/2012,2330,1640,Arkansas,3970
2/29/2012,4921,3743,Colorado,8664
2/29/2012,6494,2431,Connecticut,8925
2/29/2012,2413,370,Delaware,2783
2/29/2012,2007,317,Dist. of Columbia,2324
2/29/2012,47717,12207,Florida,59924
2/29/2012,13601,1413,Georgia,15014
2/29/2012,4096,781,Idaho,4877
2/29/2012,14582,2210,Illinois,16792
2/29/2012,9918,2633,Indiana,12551
2/29/2012,5621,1709,Iowa,7330
2/29/2012,4487,487,Kansas,4974
2/29/2012,9425,1047,Kentucky,10472
2/29/2012,10214,2486,Louisiana,12700
2/29/2012,1430,1179,Maine,2609
2/29/2012,8693,996,Maryland,9689
2/29/2012,8096,1029,Massachusetts,9125
2/29/2012,10829,1411,Michigan,12240
2/29/2012,8519,648,Minnesota,9167
2/29/2012,11893,980,Missouri,12873
2/29/2012,1577,584,Montana,2161
2/29/2012,4747,691,Nebraska,5438
2/29/2012,3773,567,New Hampshire,4340
2/29/2012,18877,2330,New Jersey,21207
2/29/2012,3505,730,New Mexico,4235
2/29/2012,33184,2606,New York,35790
2/29/2012,12627,5577,North Carolina,18204
2/29/2012,663,627,North Dakota,1290
2/29/2012,8848,2583,Ohio,11431
2/29/2012,3519,2650,Oklahoma,6169
2/29/2012,3113,821,Oregon,3934
2/29/2012,22120,6705,Pennsylvania,28825
2/29/2012,3529,782,Rhode Island,4311
2/29/2012,6081,4546,South Carolina,10627
2/29/2012,1694,360,South Dakota,2054
2/29/2012,8749,3531,Tennessee,12280
2/29/2012,16036,6049,Texas,22085
2/29/2012,713,443,Vermont,1156
2/29/2012,119,191,Virgin Islands,310
2/29/2012,8145,1619,Virginia,9764
2/29/2012,4540,545,Washington,5085
2/29/2012,4367,544,West Virginia,4911
2/29/2012,9160,1587,Wisconsin,10747
2/25/2012,17776,1922,Arizona,19698
2/25/2012,3313,2619,Arkansas,5932
2/25/2012,6819,5129,Colorado,11948
2/25/2012,8759,3142,Connecticut,11901
2/25/2012,3460,492,Delaware,3952
2/25/2012,2407,406,Dist. of Columbia,2813
2/25/2012,72444,17777,Florida,90221
2/25/2012,18836,1965,Georgia,20801
2/25/2012,5098,995,Idaho,6093
2/25/2012,19299,2776,Illinois,22075
2/25/2012,14071,3461,Indiana,17532
2/25/2012,7404,2143,Iowa,9547
2/25/2012,6271,622,Kansas,6893
2/25/2012,12828,1473,Kentucky,14301
2/25/2012,14069,3247,Louisiana,17316
2/25/2012,1801,1409,Maine,3210
2/25/2012,12305,1483,Maryland,13788
2/25/2012,11205,1490,Massachusetts,12695
2/25/2012,14675,1965,Michigan,16640
2/25/2012,12072,906,Minnesota,12978
2/25/2012,15343,1211,Missouri,16554
2/25/2012,1890,757,Montana,2647
2/25/2012,5955,813,Nebraska,6768
2/25/2012,4952,731,New Hampshire,5683
2/25/2012,23259,2853,New Jersey,26112
2/25/2012,4779,1016,New Mexico,5795
2/25/2012,42408,3227,New York,45635
2/25/2012,18775,7601,North Carolina,26376
2/25/2012,929,734,North Dakota,1663
2/25/2012,12507,3216,Ohio,15723
2/25/2012,5076,3693,Oklahoma,8769
2/25/2012,4538,1208,Oregon,5746
2/25/2012,31935,8835,Pennsylvania,40770
2/25/2012,4693,962,Rhode Island,5655
2/25/2012,9115,6703,South Carolina,15818
2/25/2012,2101,474,South Dakota,2575
2/25/2012,12846,4982,Tennessee,17828
2/25/2012,24554,8412,Texas,32966
2/25/2012,894,574,Vermont,1468
2/25/2012,174,314,Virgin Islands,488
2/25/2012,11991,2309,Virginia,14300
2/25/2012,6053,643,Washington,6696
2/25/2012,5825,779,West Virginia,6604
2/25/2012,11741,1951,Wisconsin,13692
2/22/2012,13355,1315,Arizona,14670
2/22/2012,2486,1715,Arkansas,4201
2/22/2012,5554,3964,Colorado,9518
2/22/2012,6582,2369,Connecticut,8951
2/22/2012,2461,340,Delaware,2801
2/22/2012,1834,263,Dist. of Columbia,2097
2/22/2012,48736,11750,Florida,60486
2/22/2012,13662,1333,Georgia,14995
2/22/2012,3891,683,Idaho,4574
2/22/2012,14869,2065,Illinois,16934
2/22/2012,9818,2475,Indiana,12293
2/22/2012,5892,1660,Iowa,7552
2/22/2012,4502,442,Kansas,4944
2/22/2012,9732,1038,Kentucky,10770
2/22/2012,9996,2224,Louisiana,12220
2/22/2012,1421,1037,Maine,2458
2/22/2012,9022,1007,Maryland,10029
2/22/2012,8059,939,Massachusetts,8998
2/22/2012,11258,1352,Michigan,12610
2/22/2012,9350,652,Minnesota,10002
2/22/2012,12035,948,Missouri,12983
2/22/2012,1456,554,Montana,2010
2/22/2012,4608,645,Nebraska,5253
2/22/2012,3530,514,New Hampshire,4044
2/22/2012,19181,2189,New Jersey,21370
2/22/2012,3394,697,New Mexico,4091
2/22/2012,33258,2221,New York,35479
2/22/2012,12580,5339,North Carolina,17919
2/22/2012,772,694,North Dakota,1466
2/22/2012,9889,2584,Ohio,12473
2/22/2012,3753,2509,Oklahoma,6262
2/22/2012,3722,876,Oregon,4598
2/22/2012,24037,6825,Pennsylvania,30862
2/22/2012,3293,702,Rhode Island,3995
2/22/2012,6302,4396,South Carolina,10698
2/22/2012,1862,416,South Dakota,2278
2/22/2012,9308,3286,Tennessee,12594
2/22/2012,18519,6317,Texas,24836
2/22/2012,685,380,Vermont,1065
2/22/2012,112,161,Virgin Islands,273
2/22/2012,8657,1516,Virginia,10173
2/22/2012,5023,481,Washington,5504
2/22/2012,4389,516,West Virginia,4905
2/22/2012,9521,1463,Wisconsin,10984
2/18/2012,16423,1724,Arizona,18147
2/18/2012,3215,2440,Arkansas,5655
2/18/2012,6261,4850,Colorado,11111
2/18/2012,8459,3037,Connecticut,11496
2/18/2012,3216,475,Delaware,3691
2/18/2012,2106,392,Dist. of Columbia,2498
2/18/2012,62901,15621,Florida,78522
2/18/2012,17866,1764,Georgia,19630
2/18/2012,4895,900,Idaho,5795
2/18/2012,17953,2501,Illinois,20454
2/18/2012,13077,3262,Indiana,16339
2/18/2012,6912,1977,Iowa,8889
2/18/2012,5939,581,Kansas,6520
2/18/2012,12536,1340,Kentucky,13876
2/18/2012,12644,2892,Louisiana,15536
2/18/2012,1931,1617,Maine,3548
2/18/2012,11528,1373,Maryland,12901
2/18/2012,10305,1357,Massachusetts,11662
2/18/2012,13907,1754,Michigan,15661
2/18/2012,11209,844,Minnesota,12053
2/18/2012,14791,1134,Missouri,15925
2/18/2012,1791,714,Montana,2505
2/18/2012,5709,775,Nebraska,6484
2/18/2012,4869,766,New Hampshire,5635
2/18/2012,21398,2655,New Jersey,24053
2/18/2012,4409,964,New Mexico,5373
2/18/2012,40372,2978,New York,43350
2/18/2012,17572,7470,North Carolina,25042
2/18/2012,849,750,North Dakota,1599
2/18/2012,11726,3212,Ohio,14938
2/18/2012,4515,3332,Oklahoma,7847
2/18/2012,4188,1132,Oregon,5320
2/18/2012,30030,8634,Pennsylvania,38664
2/18/2012,4564,995,Rhode Island,5559
2/18/2012,8438,6253,South Carolina,14691
2/18/2012,2023,432,South Dakota,2455
2/18/2012,12510,4731,Tennessee,17241
2/18/2012,22058,9529,Texas,31587
2/18/2012,922,595,Vermont,1517
2/18/2012,156,299,Virgin Islands,455
2/18/2012,11192,2132,Virginia,13324
2/18/2012,5308,625,Washington,5933
2/18/2012,5730,672,West Virginia,6402
2/18/2012,11211,1813,Wisconsin,13024
2/15/2012,15653,1664,Arizona,17317
2/15/2012,3151,2444,Arkansas,5595
2/15/2012,5736,4496,Colorado,10232
2/15/2012,7627,2808,Connecticut,10435
2/15/2012,2807,445,Delaware,3252
2/15/2012,1971,343,Dist. of Columbia,2314
2/15/2012,60441,15295,Florida,75736
2/15/2012,15060,1605,Georgia,16665
2/15/2012,4907,898,Idaho,5805
2/15/2012,16800,2415,Illinois,19215
2/15/2012,11413,3035,Indiana,14448
2/15/2012,6273,1807,Iowa,8080
2/15/2012,5196,577,Kansas,5773
2/15/2012,10757,1288,Kentucky,12045
2/15/2012,11854,2727,Louisiana,14581
2/15/2012,1585,1188,Maine,2773
2/15/2012,10656,1305,Maryland,11961
2/15/2012,8781,1102,Massachusetts,9883
2/15/2012,13384,1644,Michigan,15028
2/15/2012,10092,812,Minnesota,10904
2/15/2012,12978,1122,Missouri,14100
2/15/2012,1758,752,Montana,2510
2/15/2012,5306,749,Nebraska,6055
2/15/2012,3970,601,New Hampshire,4571
2/15/2012,20530,2408,New Jersey,22938
2/15/2012,4151,891,New Mexico,5042
2/15/2012,37047,2689,New York,39736
2/15/2012,15680,6632,North Carolina,22312
2/15/2012,904,735,North Dakota,1639
2/15/2012,11871,3220,Ohio,15091
2/15/2012,4404,3311,Oklahoma,7715
2/15/2012,4089,1127,Oregon,5216
2/15/2012,26650,7868,Pennsylvania,34518
2/15/2012,3524,711,Rhode Island,4235
2/15/2012,7276,5383,South Carolina,12659
2/15/2012,1980,435,South Dakota,2415
2/15/2012,11584,4494,Tennessee,16078
2/15/2012,20174,8960,Texas,29134
2/15/2012,747,488,Vermont,1235
2/15/2012,136,256,Virgin Islands,392
2/15/2012,9820,1852,Virginia,11672
2/15/2012,5495,621,Washington,6116
2/15/2012,5305,690,West Virginia,5995
2/15/2012,9976,1572,Wisconsin,11548
2/11/2012,62252,4258,Arizona,66510
2/11/2012,14749,9168,Arkansas,23917
2/11/2012,31661,16758,Colorado,48419
2/11/2012,44199,9858,Connecticut,54057
2/11/2012,15370,1370,Delaware,16740
2/11/2012,7916,859,Dist. of Columbia,8775
2/11/2012,290158,50017,Florida,340175
2/11/2012,88148,5388,Georgia,93536
2/11/2012,16398,2176,Idaho,18574
2/11/2012,134306,10394,Illinois,144700
2/11/2012,55323,9282,Indiana,64605
2/11/2012,24901,5302,Iowa,30203
2/11/2012,17853,1473,Kansas,19326
2/11/2012,45516,3643,Kentucky,49159
2/11/2012,47301,6806,Louisiana,54107
2/11/2012,5469,3278,Maine,8747
2/11/2012,60483,3992,Maryland,64475
2/11/2012,83891,4365,Massachusetts,88256
2/11/2012,62545,4237,Michigan,66782
2/11/2012,53169,2240,Minnesota,55409
2/11/2012,56070,2600,Missouri,58670
2/11/2012,5163,1545,Montana,6708
2/11/2012,16884,1737,Nebraska,18621
2/11/2012,22281,1947,New Hampshire,24228
2/11/2012,139531,7731,New Jersey,147262
2/11/2012,19194,2781,New Mexico,21975
2/11/2012,260786,9208,New York,269994
2/11/2012,69834,20346,North Carolina,90180
2/11/2012,3577,2141,North Dakota,5718
2/11/2012,79212,11133,Ohio,90345
2/11/2012,23683,12445,Oklahoma,36128
2/11/2012,21794,3565,Oregon,25359
2/11/2012,188692,32512,Pennsylvania,221204
2/11/2012,17001,2293,Rhode Island,19294
2/11/2012,32783,17879,South Carolina,50662
2/11/2012,7496,1176,South Dakota,8672
2/11/2012,47576,13383,Tennessee,60959
2/11/2012,95440,34177,Texas,129617
2/11/2012,3296,1530,Vermont,4826
2/11/2012,349,554,Virgin Islands,903
2/11/2012,57107,6404,Virginia,63511
2/11/2012,27150,1765,Washington,28915
2/11/2012,19394,1691,West Virginia,21085
2/11/2012,51343,4581,Wisconsin,55924
2/8/2012,31465,2463,Arizona,33928
2/8/2012,7171,4387,Arkansas,11558
2/8/2012,15993,8221,Colorado,24214
2/8/2012,18648,4987,Connecticut,23635
2/8/2012,8245,717,Delaware,8962
2/8/2012,4619,550,Dist. of Columbia,5169
2/8/2012,133709,26085,Florida,159794
2/8/2012,48993,3261,Georgia,52254
2/8/2012,8977,1303,Idaho,10280
2/8/2012,76294,6388,Illinois,82682
2/8/2012,28414,5136,Indiana,33550
2/8/2012,13911,3113,Iowa,17024
2/8/2012,10054,891,Kansas,10945
2/8/2012,24232,2226,Kentucky,26458
2/8/2012,27033,4122,Louisiana,31155
2/8/2012,2833,1824,Maine,4657
2/8/2012,29421,2265,Maryland,31686
2/8/2012,34871,2424,Massachusetts,37295
2/8/2012,39070,3066,Michigan,42136
2/8/2012,26407,1364,Minnesota,27771
2/8/2012,27660,1515,Missouri,29175
2/8/2012,3255,1001,Montana,4256
2/8/2012,10332,1086,Nebraska,11418
2/8/2012,10633,1091,New Hampshire,11724
2/8/2012,78247,5232,New Jersey,83479
2/8/2012,8894,1442,New Mexico,10336
2/8/2012,142234,6077,New York,148311
2/8/2012,33138,10276,North Carolina,43414
2/8/2012,1971,1341,North Dakota,3312
2/8/2012,38830,6024,Ohio,44854
2/8/2012,11588,6244,Oklahoma,17832
2/8/2012,11217,1989,Oregon,13206
2/8/2012,95709,17720,Pennsylvania,113429
2/8/2012,8044,1414,Rhode Island,9458
2/8/2012,14812,8113,South Carolina,22925
2/8/2012,4445,764,South Dakota,5209
2/8/2012,22780,6489,Tennessee,29269
2/8/2012,50524,19393,Texas,69917
2/8/2012,1660,736,Vermont,2396
2/8/2012,209,289,Virgin Islands,498
2/8/2012,29002,3521,Virginia,32523
2/8/2012,14746,1034,Washington,15780
2/8/2012,10713,949,West Virginia,11662
2/8/2012,22807,2625,Wisconsin,25432
2/4/2012,29002,2497,Arizona,31499
2/4/2012,6769,4265,Arkansas,11034
2/4/2012,12443,7077,Colorado,19520
2/4/2012,16078,4395,Connecticut,20473
2/4/2012,6643,740,Delaware,7383
2/4/2012,3970,556,Dist. of Columbia,4526
2/4/2012,125762,26040,Florida,151802
