1_PB PB,1_PB PP,2_PB PB,2_PB PP,3 PB,3 PP,3_PB PB,3_PB PP,4 PB,4 PP,4_PB PB,4_PB PP,5 PB,5 PP,5_PB PB,5_PB PP,PB_Only PB,PB_Only PP,date,pb_winners,pp_winners,state_abbr,states,total_winners
2197,1232,327,198,663,365,18,16,8,7,0,0,0,0,0,--,4630,2713,6/6/2012,7843,4531,CO,Colorado,12374
2993,857,442,125,813,247,25,5,16,6,2,0,0,0,0,--,6267,1994,6/6/2012,10558,3234,CT,Connecticut,13792
1272,130,206,24,348,40,9,2,12,0,0,0,0,0,0,--,2636,295,6/6/2012,4483,491,DE,Delaware,4974
681,126,103,13,188,26,8,1,4,1,0,0,0,0,0,--,1449,203,6/6/2012,2433,370,DC,Dist. of Columbia,2803
21726,4834,3330,743,6391,1353,181,46,114,29,5,1,0,0,0,--,45147,10216,6/6/2012,76894,17222,FL,Florida,94116
5512,475,817,70,1550,121,47,3,33,1,0,1,0,0,0,--,11174,1069,6/6/2012,19133,1740,GA,Georgia,20873
1448,254,212,33,388,71,13,4,12,3,1,1,0,0,0,--,2906,508,6/6/2012,4980,874,ID,Idaho,5854
7896,897,1184,130,2273,235,58,6,33,3,0,0,0,0,0,--,15961,1858,6/6/2012,27405,3129,IL,Illinois,30534
3622,744,513,116,1008,219,33,5,18,5,1,0,0,0,0,--,7510,1690,6/6/2012,12705,2779,IN,Indiana,15484
2270,586,300,77,662,170,22,2,13,7,0,0,0,0,0,--,4658,1173,6/6/2012,7925,2015,IA,Iowa,9940
1640,168,244,22,508,61,10,3,10,0,1,0,0,0,0,--,3485,351,6/6/2012,5898,605,KS,Kansas,6503
3642,404,513,70,992,108,31,7,20,0,0,0,0,0,0,--,7568,834,6/6/2012,12766,1423,KY,Kentucky,14189
3537,690,514,118,986,211,41,4,22,4,1,0,0,0,0,--,7168,1552,6/6/2012,12269,2579,LA,Louisiana,14848
508,335,62,51,143,118,6,5,3,1,0,0,0,0,0,--,1135,695,6/6/2012,1857,1205,ME,Maine,3062
4546,457,698,73,1355,114,47,5,26,1,1,0,0,0,0,--,9354,929,6/6/2012,16027,1579,MD,Maryland,17606
4173,360,611,36,1237,103,44,2,22,2,3,0,0,0,0,--,8863,832,6/6/2012,14953,1335,MA,Massachusetts,16288
5725,509,825,84,1690,130,49,2,33,3,0,0,0,0,0,--,11711,1166,6/6/2012,20033,1894,MI,Michigan,21927
3779,271,595,49,1118,70,37,1,17,2,0,0,0,0,0,--,8043,482,6/6/2012,13589,875,MN,Minnesota,14464
4670,320,699,41,1327,71,42,1,15,4,0,0,0,0,0,--,9543,702,6/6/2012,16296,1139,MO,Missouri,17435
458,161,69,19,123,58,5,1,1,2,0,0,0,0,0,--,988,396,6/6/2012,1644,637,MT,Montana,2281
1557,208,251,30,421,58,8,2,8,0,0,0,0,0,0,--,3543,478,6/6/2012,5788,776,NE,Nebraska,6564
1315,161,202,20,381,43,17,0,11,2,0,0,0,0,0,--,2894,412,6/6/2012,4820,638,NH,New Hampshire,5458
10893,970,1645,124,3006,265,80,5,42,6,0,0,0,0,0,--,22727,2074,6/6/2012,38393,3444,NJ,New Jersey,41837
1236,232,188,46,370,63,9,5,0,0,0,0,0,0,0,--,2650,489,6/6/2012,4453,835,NM,New Mexico,5288
20524,1155,2985,165,5961,295,189,8,115,4,3,0,0,0,0,--,42299,2407,6/6/2012,72076,4034,NY,New York,76110
4836,1653,724,276,1369,437,43,10,22,10,0,0,0,0,0,--,9723,3525,6/6/2012,16717,5911,NC,North Carolina,22628
318,222,33,25,84,67,3,1,0,3,0,0,0,0,0,--,603,470,6/6/2012,1041,788,ND,North Dakota,1829
4915,997,746,134,1428,272,40,7,30,10,0,0,0,0,0,--,10309,1921,6/6/2012,17468,3341,OH,Ohio,20809
1501,883,231,143,473,269,9,6,5,3,1,1,0,0,0,--,3000,1773,6/6/2012,5220,3078,OK,Oklahoma,8298
1737,295,226,58,508,86,16,3,15,2,0,0,0,0,0,--,3680,798,6/6/2012,6182,1242,OR,Oregon,7424
13509,2773,1981,410,3913,819,122,15,71,9,6,2,0,0,0,--,27655,5958,6/6/2012,47257,9986,PA,Pennsylvania,57243
1136,211,162,30,311,61,10,0,4,0,0,0,0,0,0,--,2542,460,6/6/2012,4165,762,RI,Rhode Island,4927
2146,1408,322,214,653,403,16,14,16,6,0,1,0,0,0,--,4595,2866,6/6/2012,7748,4912,SC,South Carolina,12660
681,115,105,15,208,33,9,1,4,0,0,0,0,0,0,--,1389,261,6/6/2012,2396,425,SD,South Dakota,2821
3409,1163,521,144,988,330,30,10,14,3,0,0,0,0,0,--,6963,2287,6/6/2012,11925,3937,TN,Tennessee,15862
8151,2352,1213,358,2479,646,69,23,52,15,0,1,0,0,0,--,16669,4966,6/6/2012,28633,8361,TX,Texas,36994
259,121,37,23,84,31,2,0,0,0,0,0,0,0,0,--,574,282,6/6/2012,956,457,VT,Vermont,1413
39,72,6,11,7,14,0,0,1,0,0,0,0,0,0,--,79,153,6/6/2012,132,250,VI,Virgin Islands,382
4258,568,628,96,1252,176,33,3,15,4,0,0,0,0,0,--,8811,1324,6/6/2012,14997,2171,VA,Virginia,17168
2536,175,386,39,810,64,23,2,12,0,1,1,0,0,0,--,5190,433,6/6/2012,8958,714,WA,Washington,9672
1672,222,272,24,487,64,15,3,6,2,0,0,0,0,0,--,3464,432,6/6/2012,5916,747,WV,West Virginia,6663
3482,507,528,69,1030,139,32,6,19,2,0,0,0,0,0,--,7497,1098,6/6/2012,12588,1821,WI,Wisconsin,14409
4714,477,806,88,1653,163,56,5,20,6,1,0,0,0,0,--,8963,904,6/2/2012,16213,1643,AZ,Arizona,17856
1061,675,188,114,376,262,9,5,6,0,0,0,0,0,0,--,2005,1243,6/2/2012,3645,2299,AR,Arkansas,5944
2289,1459,332,242,775,474,21,17,12,8,1,1,1,0,0,--,4301,2657,6/2/2012,7732,4858,CO,Colorado,12590
2911,969,486,190,1079,352,25,16,21,7,1,0,0,0,0,--,5556,1763,6/2/2012,10079,3297,CT,Connecticut,13376
1345,154,207,30,441,61,14,0,2,0,0,0,0,0,0,--,2487,259,6/2/2012,4496,504,DE,Delaware,5000
655,107,127,23,273,39,8,0,2,1,0,0,0,0,0,--,1295,198,6/2/2012,2360,368,DC,Dist. of Columbia,2728
24060,5259,3971,896,8256,2084,252,53,128,28,2,0,0,0,0,--,44409,9771,6/2/2012,81078,18091,FL,Florida,99169
6116,553,1016,94,2160,236,45,6,46,4,1,0,0,0,0,--,11804,1035,6/2/2012,21188,1928,GA,Georgia,23116
1553,278,247,44,515,96,19,5,9,1,0,0,0,0,0,--,2802,537,6/2/2012,5145,961,ID,Idaho,6106
7595,969,1178,167,2618,365,81,10,55,7,0,0,0,0,0,--,14636,1882,6/2/2012,26163,3400,IL,Illinois,29563
4137,902,719,137,1566,337,44,8,20,10,2,0,0,0,0,--,7902,1749,6/2/2012,14390,3143,IN,Indiana,17533
2258,656,378,109,806,198,23,9,10,7,1,0,0,0,0,--,4354,1194,6/2/2012,7830,2173,IA,Iowa,10003
1807,152,281,22,593,61,16,0,10,0,0,0,0,0,0,--,3500,346,6/2/2012,6207,581,KS,Kansas,6788
3846,433,619,92,1314,124,34,5,27,5,2,0,0,0,0,--,7636,793,6/2/2012,13478,1452,KY,Kentucky,14930
3985,834,613,160,1365,309,42,3,27,8,1,1,0,0,0,--,7525,1645,6/2/2012,13558,2960,LA,Louisiana,16518
561,424,86,54,195,155,3,1,5,1,0,0,0,0,0,--,1074,700,6/2/2012,1924,1335,ME,Maine,3259
4405,490,723,81,1513,168,44,4,30,2,1,0,0,0,0,--,8403,868,6/2/2012,15119,1613,MD,Maryland,16732
4115,402,759,88,1548,179,51,5,33,8,1,0,0,0,0,--,7807,770,6/2/2012,14314,1452,MA,Massachusetts,15766
5648,576,904,102,1987,238,49,4,34,4,1,0,0,0,0,--,10837,1073,6/2/2012,19460,1997,MI,Michigan,21457
3866,290,641,52,1340,115,35,4,29,3,0,0,0,0,0,--,7525,527,6/2/2012,13436,991,MN,Minnesota,14427
4785,326,816,67,1684,130,47,3,26,5,0,0,0,0,0,--,9235,671,6/2/2012,16593,1202,MO,Missouri,17795
556,200,107,26,180,67,5,2,3,1,0,0,0,0,0,--,1022,397,6/2/2012,1873,693,MT,Montana,2566
1693,232,287,33,574,92,18,0,12,1,2,0,0,0,0,--,3189,421,6/2/2012,5775,779,NE,Nebraska,6554
1485,198,254,30,506,65,20,6,8,0,2,0,0,0,0,--,2722,344,6/2/2012,4997,643,NH,New Hampshire,5640
10086,1104,1650,179,3371,390,102,14,78,6,2,0,1,0,0,--,18997,1816,6/2/2012,34287,3509,NJ,New Jersey,37796
1396,240,249,46,457,102,14,3,8,1,0,0,0,0,0,--,2604,531,6/2/2012,4728,923,NM,New Mexico,5651
20550,1163,3361,202,6820,410,199,16,114,10,7,0,0,0,0,--,39028,2214,6/2/2012,70079,4015,NY,New York,74094
5327,1920,876,324,1839,724,46,13,27,14,3,0,0,0,0,--,9793,3555,6/2/2012,17911,6550,NC,North Carolina,24461
263,211,46,31,107,79,5,3,0,1,0,0,0,0,0,--,535,433,6/2/2012,956,758,ND,North Dakota,1714
5085,1005,848,173,1649,351,62,9,24,7,0,0,0,0,0,--,9664,1949,6/2/2012,17332,3494,OH,Ohio,20826
1527,975,256,141,487,358,18,10,10,9,0,0,0,0,0,--,3028,1892,6/2/2012,5326,3385,OK,Oklahoma,8711
1650,389,300,60,558,126,23,5,12,5,0,0,0,0,0,--,3280,713,6/2/2012,5823,1298,OR,Oregon,7121
13008,2991,2143,531,4426,1061,126,30,82,22,1,1,0,0,0,--,24916,5486,6/2/2012,44702,10122,PA,Pennsylvania,54824
1335,256,224,39,458,101,22,2,10,2,2,0,0,0,0,--,2489,433,6/2/2012,4540,833,RI,Rhode Island,5373
2428,1658,434,226,885,566,35,14,13,15,0,1,0,0,0,--,4672,2916,6/2/2012,8467,5396,SC,South Carolina,13863
661,122,107,28,225,39,8,0,8,1,0,0,0,0,0,--,1316,294,6/2/2012,2325,484,SD,South Dakota,2809
3694,1245,686,196,1292,493,36,13,12,9,0,1,0,0,0,--,6925,2345,6/2/2012,12645,4302,TN,Tennessee,16947
8771,2715,1384,445,2786,865,94,33,45,14,0,1,0,0,0,--,16630,4872,6/2/2012,29710,8945,TX,Texas,38655
299,157,58,26,119,56,3,0,2,0,0,0,0,0,0,--,547,266,6/2/2012,1028,505,VT,Vermont,1533
49,73,7,20,18,35,1,1,0,0,0,0,0,0,0,--,83,132,6/2/2012,158,261,VI,Virgin Islands,419
4294,654,739,94,1497,253,40,5,24,2,0,0,0,0,0,--,8169,1217,6/2/2012,14763,2225,VA,Virginia,16988
2249,205,374,31,790,69,22,2,14,3,1,0,0,0,0,--,4644,382,6/2/2012,8094,692,WA,Washington,8786
1667,204,284,36,635,87,21,2,11,0,0,0,0,0,0,--,3294,434,6/2/2012,5912,763,WV,West Virginia,6675
3714,607,597,108,1346,232,35,5,29,3,0,0,0,0,0,--,7103,1109,6/2/2012,12824,2064,WI,Wisconsin,14888
3683,407,600,49,1107,104,31,6,13,0,2,0,0,0,0,--,7529,754,5/30/2012,12965,1320,AZ,Arizona,14285
761,464,109,70,246,174,7,4,2,2,1,0,0,0,0,--,1486,884,5/30/2012,2612,1598,AR,Arkansas,4210
1792,1106,277,179,536,359,14,13,9,7,1,0,0,0,0,--,3583,2189,5/30/2012,6212,3853,CO,Colorado,10065
2199,706,355,107,675,253,20,4,15,5,1,0,0,0,0,--,4200,1377,5/30/2012,7465,2452,CT,Connecticut,9917
1022,115,145,16,298,42,7,0,6,1,0,0,0,0,0,--,1851,242,5/30/2012,3329,416,DE,Delaware,3745
577,101,103,18,146,21,2,0,4,0,0,0,0,0,0,--,1013,158,5/30/2012,1845,298,DC,Dist. of Columbia,2143
17249,3916,2753,654,5575,1285,148,31,114,21,4,1,1,0,0,--,33921,7504,5/30/2012,59765,13412,FL,Florida,73177
4612,461,736,63,1351,132,47,5,19,1,1,0,0,0,0,--,9307,876,5/30/2012,16073,1538,GA,Georgia,17611
1249,222,191,25,337,62,7,1,3,1,0,0,0,0,0,--,2469,504,5/30/2012,4256,815,ID,Idaho,5071
5965,747,955,113,1886,264,58,6,30,5,1,1,0,0,0,--,11781,1540,5/30/2012,20676,2676,IL,Illinois,23352
2987,675,451,100,841,203,24,5,11,3,1,0,0,0,0,--,5941,1314,5/30/2012,10256,2300,IN,Indiana,12556
1661,468,275,76,478,154,12,4,7,2,0,0,1,0,0,--,3151,894,5/30/2012,5585,1598,IA,Iowa,7183
1308,142,215,28,403,38,7,3,8,0,1,0,0,0,0,--,2698,259,5/30/2012,4640,470,KS,Kansas,5110
2837,315,441,57,877,91,32,1,17,0,0,1,0,0,0,--,5775,647,5/30/2012,9979,1112,KY,Kentucky,11091
2980,647,448,104,910,203,18,12,16,5,1,0,0,0,0,--,6073,1290,5/30/2012,10446,2261,LA,Louisiana,12707
394,236,57,43,134,104,1,3,2,2,0,0,0,0,0,--,757,517,5/30/2012,1345,905,ME,Maine,2250
3198,352,518,51,956,124,19,1,18,3,0,0,0,0,0,--,6290,661,5/30/2012,10999,1192,MD,Maryland,12191
3114,286,470,67,970,104,34,4,16,1,1,0,0,0,0,--,6091,593,5/30/2012,10696,1055,MA,Massachusetts,11751
4099,439,606,69,1281,130,41,5,13,1,2,0,0,0,0,--,8029,836,5/30/2012,14071,1480,MI,Michigan,15551
3201,226,498,34,881,62,23,0,25,0,0,0,0,0,0,--,6109,443,5/30/2012,10737,765,MN,Minnesota,11502
3715,252,543,36,1133,85,28,5,18,1,0,0,0,0,0,--,7312,491,5/30/2012,12749,870,MO,Missouri,13619
428,160,58,21,116,61,5,1,0,0,0,0,0,0,0,--,884,358,5/30/2012,1491,601,MT,Montana,2092
1290,174,215,36,406,62,6,1,11,0,0,0,0,0,0,--,2590,382,5/30/2012,4518,655,NE,Nebraska,5173
1101,153,176,20,338,43,12,1,4,0,0,0,0,0,0,--,2055,262,5/30/2012,3686,479,NH,New Hampshire,4165
8068,813,1195,119,2373,260,87,7,44,2,0,0,0,0,0,--,16152,1474,5/30/2012,27919,2675,NJ,New Jersey,30594
1099,223,171,43,336,69,11,1,5,0,0,0,0,0,0,--,2218,476,5/30/2012,3840,812,NM,New Mexico,4652
17511,873,2667,135,5123,267,146,8,100,5,3,0,0,0,0,--,34680,1900,5/30/2012,60230,3188,NY,New York,63418
4002,1513,603,254,1216,453,34,13,17,6,1,0,0,0,0,--,7527,3052,5/30/2012,13400,5291,NC,North Carolina,18691
229,169,38,27,64,55,2,4,0,2,0,0,0,0,0,--,432,376,5/30/2012,765,633,ND,North Dakota,1398
3739,774,624,136,1125,244,27,6,26,6,2,0,1,0,0,--,7178,1518,5/30/2012,12722,2684,OH,Ohio,15406
1207,798,196,141,382,227,11,5,3,2,0,0,0,0,0,--,2475,1559,5/30/2012,4274,2732,OK,Oklahoma,7006
1332,295,228,51,359,77,17,1,5,0,1,0,0,0,0,--,2617,608,5/30/2012,4559,1032,OR,Oregon,5591
10041,2292,1575,367,3048,646,102,16,56,12,2,0,0,0,0,--,19807,4672,5/30/2012,34631,8005,PA,Pennsylvania,42636
1021,208,148,31,277,62,8,3,8,2,0,0,0,0,0,--,2028,368,5/30/2012,3490,674,RI,Rhode Island,4164
1882,1165,289,200,549,354,18,16,12,7,1,0,0,0,0,--,3545,2268,5/30/2012,6296,4010,SC,South Carolina,10306
537,119,83,20,172,33,2,1,4,0,0,0,0,0,0,--,1112,228,5/30/2012,1910,401,SD,South Dakota,2311
2624,999,413,144,832,310,13,8,21,4,0,1,0,0,0,--,5178,1784,5/30/2012,9081,3250,TN,Tennessee,12331
6484,1781,984,281,1926,627,63,15,50,10,3,0,0,0,0,--,12874,3756,5/30/2012,22384,6470,TX,Texas,28854
219,105,28,12,53,36,1,1,5,1,0,0,0,0,0,--,404,177,5/30/2012,710,332,VT,Vermont,1042
30,38,7,4,6,21,0,1,0,0,0,0,0,0,0,--,58,112,5/30/2012,101,176,VI,Virgin Islands,277
3169,467,505,75,1066,168,24,7,24,2,2,0,0,0,0,--,6231,956,5/30/2012,11021,1675,VA,Virginia,12696
1968,166,321,29,587,45,17,0,9,3,0,0,0,0,0,--,3871,294,5/30/2012,6773,537,WA,Washington,7310
1245,168,210,39,381,41,10,3,7,0,0,0,0,0,0,--,2568,300,5/30/2012,4421,551,WV,West Virginia,4972
2895,423,462,72,892,120,22,4,14,2,0,0,0,0,0,--,5737,888,5/30/2012,10022,1509,WI,Wisconsin,11531
3982,415,605,60,1081,106,40,3,19,2,0,0,0,0,0,--,8173,866,5/26/2012,13900,1452,AZ,Arizona,15352
799,504,131,78,195,129,7,4,2,5,0,0,0,0,0,--,1602,1019,5/26/2012,2736,1739,AR,Arkansas,4475
1874,1226,262,193,533,363,10,10,12,1,0,0,0,0,0,--,3808,2416,5/26/2012,6499,4209,CO,Colorado,10708
2169,710,350,99,610,215,19,4,8,5,0,0,0,0,0,--,4597,1561,5/26/2012,7753,2594,CT,Connecticut,10347
981,135,149,11,284,31,14,3,2,1,0,0,0,0,0,--,2057,237,5/26/2012,3487,418,DE,Delaware,3905
617,89,84,11,133,28,5,2,2,1,0,0,0,0,0,--,1129,184,5/26/2012,1970,315,DC,Dist. of Columbia,2285
18229,4038,2658,599,5113,1140,151,35,77,29,3,0,0,0,0,--,37551,8169,5/26/2012,63782,14010,FL,Florida,77792
5043,467,774,75,1405,115,49,7,20,2,2,0,0,0,0,--,10278,963,5/26/2012,17571,1629,GA,Georgia,19200
1209,237,196,35,368,55,9,2,6,1,0,0,0,0,0,--,2596,494,5/26/2012,4384,824,ID,Idaho,5208
6029,785,984,120,1721,209,36,8,28,5,1,0,0,0,0,--,12439,1586,5/26/2012,21238,2713,IL,Illinois,23951
3435,836,508,131,933,225,29,9,13,5,1,0,0,0,0,--,7230,1679,5/26/2012,12149,2885,IN,Indiana,15034
1729,533,280,65,470,145,20,5,13,4,0,0,0,0,0,--,3597,1006,5/26/2012,6109,1758,IA,Iowa,7867
1442,150,224,18,415,38,10,2,4,0,0,1,0,0,0,--,3122,327,5/26/2012,5217,536,KS,Kansas,5753
3251,374,491,49,864,90,29,0,17,2,0,1,0,0,0,--,6609,715,5/26/2012,11261,1231,KY,Kentucky,12492
3277,751,517,98,878,176,28,9,18,2,1,0,0,0,0,--,6687,1428,5/26/2012,11406,2464,LA,Louisiana,13870
438,312,65,37,139,80,4,2,4,2,0,0,0,0,0,--,947,582,5/26/2012,1597,1015,ME,Maine,2612
3377,367,533,49,991,81,30,2,8,2,1,0,1,0,0,--,6995,699,5/26/2012,11936,1200,MD,Maryland,13136
2987,287,492,41,808,75,29,1,17,0,0,0,0,0,0,--,6210,615,5/26/2012,10543,1019,MA,Massachusetts,11562
4077,437,599,68,1210,120,35,3,22,1,1,0,0,0,0,--,8469,935,5/26/2012,14413,1564,MI,Michigan,15977
3326,246,459,46,969,66,22,1,16,1,0,0,0,0,0,--,6556,473,5/26/2012,11348,833,MN,Minnesota,12181
3842,286,623,44,1141,82,38,3,16,4,1,0,0,0,0,--,7989,575,5/26/2012,13650,994,MO,Missouri,14644
474,179,86,32,120,46,1,2,1,2,0,0,0,0,0,--,944,381,5/26/2012,1626,642,MT,Montana,2268
1347,206,213,40,390,42,10,2,5,1,0,1,0,0,0,--,2862,407,5/26/2012,4827,699,NE,Nebraska,5526
1105,133,179,29,317,42,8,0,9,1,0,0,0,0,0,--,2420,306,5/26/2012,4038,511,NH,New Hampshire,4549
7489,793,1205,112,2134,175,59,7,49,1,0,0,0,0,0,--,15139,1512,5/26/2012,26075,2600,NJ,New Jersey,28675
1189,275,153,39,334,53,8,2,5,0,0,0,0,0,0,--,2459,492,5/26/2012,4148,861,NM,New Mexico,5009
15986,876,2528,125,4477,227,129,5,69,2,4,0,1,0,0,--,32737,1753,5/26/2012,55931,2988,NY,New York,58919
3997,1642,579,231,1120,423,45,9,16,9,1,0,0,0,0,--,8622,3378,5/26/2012,14380,5692,NC,North Carolina,20072
250,194,30,30,51,55,2,2,0,1,1,0,0,0,0,--,478,363,5/26/2012,812,645,ND,North Dakota,1457
3659,730,560,117,1107,254,38,5,28,5,0,0,0,0,0,--,7531,1715,5/26/2012,12923,2826,OH,Ohio,15749
1247,845,167,130,369,195,7,10,6,6,0,0,0,0,0,--,2597,1685,5/26/2012,4393,2871,OK,Oklahoma,7264
1295,324,229,47,381,73,16,1,11,2,0,0,0,0,0,--,2773,669,5/26/2012,4705,1116,OR,Oregon,5821
9894,2437,1494,325,2888,587,81,28,54,11,0,0,1,0,0,--,20165,4579,5/26/2012,34577,7967,PA,Pennsylvania,42544
1119,206,185,30,337,54,10,3,6,1,0,0,0,0,0,--,2358,457,5/26/2012,4015,751,RI,Rhode Island,4766
2029,1321,306,200,578,331,13,11,10,6,0,0,0,0,0,--,4168,2762,5/26/2012,7104,4631,SC,South Carolina,11735
570,103,85,12,174,30,3,0,4,0,0,0,0,0,0,--,1150,217,5/26/2012,1986,362,SD,South Dakota,2348
2798,998,404,175,757,256,23,12,13,6,0,1,1,0,0,--,6035,2148,5/26/2012,10031,3596,TN,Tennessee,13627
6511,2044,1030,324,1919,555,45,7,34,8,1,0,1,0,0,--,13647,3972,5/26/2012,23188,6910,TX,Texas,30098
196,134,30,14,60,32,4,0,2,2,0,0,0,0,0,--,492,224,5/26/2012,784,406,VT,Vermont,1190
42,56,2,6,5,11,0,0,0,0,0,0,0,0,0,--,86,112,5/26/2012,135,185,VI,Virgin Islands,320
3266,492,468,73,926,145,35,1,18,2,1,0,0,0,0,--,6840,1011,5/26/2012,11554,1724,VA,Virginia,13278
1871,149,301,17,556,46,14,1,10,1,0,0,0,0,0,--,3902,339,5/26/2012,6654,553,WA,Washington,7207
1352,163,210,18,367,37,10,1,4,3,0,0,0,0,0,--,2782,326,5/26/2012,4725,548,WV,West Virginia,5273
3152,473,464,64,812,137,32,6,16,1,0,0,0,0,0,--,6455,981,5/26/2012,10931,1662,WI,Wisconsin,12593
3473,318,557,66,1051,116,33,3,17,1,0,0,0,0,0,--,6555,645,5/23/2012,11686,1149,AZ,Arizona,12835
671,430,111,64,209,139,3,2,5,5,0,1,0,0,0,--,1298,840,5/23/2012,2297,1481,AR,Arkansas,3778
1583,997,271,172,542,316,11,9,10,5,0,0,0,0,0,--,3229,1993,5/23/2012,5646,3492,CO,Colorado,9138
2008,596,322,112,697,207,16,10,14,1,0,0,0,0,0,--,3861,1224,5/23/2012,6918,2150,CT,Connecticut,9068
799,98,126,14,273,28,8,1,1,1,0,0,0,0,0,--,1750,204,5/23/2012,2957,346,DE,Delaware,3303
512,66,91,7,162,27,6,3,0,0,1,0,0,0,0,--,1031,147,5/23/2012,1803,250,DC,Dist. of Columbia,2053
14830,3357,2450,495,5018,1218,133,30,94,22,3,1,0,0,0,--,28951,6522,5/23/2012,51479,11645,FL,Florida,63124
3878,350,593,63,1204,105,34,4,16,3,0,0,0,0,0,--,7603,760,5/23/2012,13328,1285,GA,Georgia,14613
990,191,167,24,305,64,7,4,5,1,0,0,0,0,0,--,1984,393,5/23/2012,3458,677,ID,Idaho,4135
5123,683,821,88,1609,237,47,5,38,3,0,0,0,0,0,--,10146,1305,5/23/2012,17784,2321,IL,Illinois,20105
2723,585,413,103,867,208,24,8,15,3,0,0,0,0,0,--,5456,1189,5/23/2012,9498,2096,IN,Indiana,11594
1577,396,218,63,462,134,15,4,9,1,0,0,0,0,0,--,2972,831,5/23/2012,5253,1429,IA,Iowa,6682
1233,119,182,20,409,44,20,2,4,1,1,0,0,0,0,--,2525,240,5/23/2012,4374,426,KS,Kansas,4800
2741,292,414,45,843,94,22,2,8,2,1,0,0,0,0,--,5444,576,5/23/2012,9473,1011,KY,Kentucky,10484
2728,630,397,105,877,197,19,9,18,5,0,0,0,0,0,--,5272,1238,5/23/2012,9311,2184,LA,Louisiana,11495
353,226,63,40,128,75,4,1,0,0,0,0,0,0,0,--,723,489,5/23/2012,1271,831,ME,Maine,2102
2979,314,477,40,970,91,19,7,20,0,0,0,0,0,0,--,5883,614,5/23/2012,10348,1066,MD,Maryland,11414
2717,277,459,43,931,104,20,3,10,1,0,0,0,0,0,--,5420,586,5/23/2012,9557,1014,MA,Massachusetts,10571
3571,374,513,69,1179,144,31,2,21,3,0,0,1,0,0,--,6830,782,5/23/2012,12146,1374,MI,Michigan,13520
2734,184,419,37,879,72,18,3,16,2,2,0,0,0,0,--,5425,386,5/23/2012,9493,684,MN,Minnesota,10177
3346,219,502,33,984,74,20,1,22,0,0,0,0,0,0,--,6617,448,5/23/2012,11491,775,MO,Missouri,12266
382,166,60,27,120,50,4,2,3,1,0,0,0,0,0,--,793,285,5/23/2012,1362,531,MT,Montana,1893
1266,150,181,31,417,52,11,5,8,2,0,0,0,0,0,--,2386,325,5/23/2012,4269,565,NE,Nebraska,4834
1020,129,156,30,350,38,11,1,4,1,0,0,0,0,0,--,1905,261,5/23/2012,3446,460,NH,New Hampshire,3906
7076,709,1096,88,2115,203,58,5,37,3,0,0,0,0,0,--,13280,1277,5/23/2012,23662,2285,NJ,New Jersey,25947
1045,194,167,41,304,57,13,1,6,0,0,0,0,0,0,--,2066,388,5/23/2012,3601,681,NM,New Mexico,4282
13950,720,2128,97,4412,239,116,7,64,5,1,0,0,0,0,--,27523,1486,5/23/2012,48194,2554,NY,New York,50748
3428,1245,547,211,1091,443,26,12,15,5,1,0,1,0,0,--,6701,2584,5/23/2012,11810,4500,NC,North Carolina,16310
211,149,31,31,61,57,2,2,0,1,0,0,0,0,0,--,456,318,5/23/2012,761,558,ND,North Dakota,1319
3345,740,533,97,1060,230,29,6,15,4,0,0,0,0,0,--,6531,1446,5/23/2012,11513,2523,OH,Ohio,14036
1047,655,170,89,303,196,10,5,9,4,0,0,0,0,0,--,2084,1293,5/23/2012,3623,2242,OK,Oklahoma,5865
1138,276,198,53,362,95,14,2,6,1,3,0,0,0,0,--,2357,498,5/23/2012,4078,925,OR,Oregon,5003
8549,2015,1339,305,2667,618,81,13,49,9,0,0,1,0,0,--,16909,3796,5/23/2012,29595,6756,PA,Pennsylvania,36351
867,154,138,22,297,52,10,1,4,4,1,0,0,0,0,--,1715,345,5/23/2012,3032,578,RI,Rhode Island,3610
1695,1062,263,148,556,347,19,7,4,5,1,0,0,0,0,--,3250,2158,5/23/2012,5788,3727,SC,South Carolina,9515
501,101,80,19,164,28,3,0,3,1,0,0,0,0,0,--,981,192,5/23/2012,1732,341,SD,South Dakota,2073
2339,793,374,134,734,265,28,10,8,1,0,0,0,0,0,--,4840,1570,5/23/2012,8323,2773,TN,Tennessee,11096
5697,1741,940,269,1748,563,51,18,37,12,1,0,0,0,0,--,11218,3449,5/23/2012,19692,6052,TX,Texas,25744
182,99,32,11,56,34,1,1,1,2,0,0,0,0,0,--,350,205,5/23/2012,622,352,VT,Vermont,974
28,31,3,2,8,19,0,0,0,0,0,0,0,0,0,--,49,88,5/23/2012,88,140,VI,Virgin Islands,228
2871,452,475,72,916,147,24,3,19,1,0,0,0,0,0,--,5719,952,5/23/2012,10024,1627,VA,Virginia,11651
1608,157,251,9,521,46,13,2,6,0,1,0,0,0,0,--,3165,289,5/23/2012,5565,503,WA,Washington,6068
1224,141,170,26,373,56,8,1,8,0,0,0,0,0,0,--,2397,257,5/23/2012,4180,481,WV,West Virginia,4661
2682,390,443,54,845,118,25,4,19,1,1,0,0,0,0,--,5181,752,5/23/2012,9196,1319,WI,Wisconsin,10515
3722,420,547,57,1046,107,47,1,21,2,1,0,0,0,0,--,7428,742,5/19/2012,12812,1329,AZ,Arizona,14141
740,463,113,80,224,149,5,8,4,3,0,0,0,0,0,--,1530,944,5/19/2012,2616,1647,AR,Arkansas,4263
